trigger_class,rt,prior,workerid,slide_number_in_experiment,question_type,prior_fact,Answer.time_in_minutes,trigger,short_trigger,content,response,block,american,comments,language,age,trial
C,8632,low_prior,440,23,projective,Tony has been sober for 20 years,8.8251,pretend,pretend,tony,0.01,block1,Yes,NA,English,41,19
C,8488,high_prior,440,24,projective,Charley lives in Mexico,8.8251,see,see,charley,0.98,block1,Yes,NA,English,41,20
C,8933,high_prior,440,25,projective,Mary is taking a prenatal yoga class,8.8251,reveal,reveal,mary,0.86,block1,Yes,NA,English,41,21
C,11453,low_prior,440,26,projective,Danny is a diabetic,8.8251,know,know,danny,0.81,block1,Yes,NA,English,41,22
C,10723,low_prior,440,27,projective,Grace hates her sister,8.8251,be_right,be_right,grace,0.02,block1,Yes,NA,English,41,23
C,7825,high_prior,440,28,projective,Jon lives 2 blocks away from work,8.8251,confess,confess,jon,0.5,block1,Yes,NA,English,41,24
C,7703,low_prior,440,29,projective,Emily never has any money,8.8251,say,say,emily,0.02,block1,Yes,NA,English,41,25
C,7906,low_prior,440,30,projective,Zoe is 5 years old,8.8251,hear,hear,zoe,0.87,block1,Yes,NA,English,41,26
MC,7527,NA,440,32,ai,Ballet is a type of dance,8.8251,MC,MC,ballet,0.040000000000000036,block2,Yes,NA,English,41,27
MC,5756,NA,440,33,ai,Pizza is sold at the pizzeria,8.8251,MC,MC,pizza,0.030000000000000027,block2,Yes,NA,English,41,28
C,7038,high_prior,440,34,ai,Olivia works the third shift,8.8251,establish,establish,olivia,0.030000000000000027,block2,Yes,NA,English,41,29
MC,3666,NA,440,35,ai,Hats are worn on the head,8.8251,MC,MC,hat,0.030000000000000027,block2,Yes,NA,English,41,30
C,9650,high_prior,440,36,ai,Julian is Cuban,8.8251,suggest,suggest,julian,0.75,block2,Yes,NA,English,41,31
C,6091,high_prior,440,37,ai,Josie loves France,8.8251,think,think,josie,0.8200000000000001,block2,Yes,NA,English,41,32
C,5981,low_prior,440,38,ai,Mia is a nun,8.8251,prove,prove,mia,0.88,block2,Yes,NA,English,41,33
C,19095,low_prior,440,39,ai,Tony has been sober for 20 years,8.8251,pretend,pretend,tony,0.97,block2,Yes,NA,English,41,34
C,8624,low_prior,440,40,ai,Jayden doesn't have a driver's license,8.8251,be_annoyed,be_annoyed,jayden,0.97,block2,Yes,NA,English,41,35
C,7831,low_prior,440,41,ai,Danny is a diabetic,8.8251,know,know,danny,0.98,block2,Yes,NA,English,41,36
C,7799,low_prior,440,42,ai,Grace hates her sister,8.8251,be_right,be_right,grace,0.12,block2,Yes,NA,English,41,37
C,5834,high_prior,440,43,ai,Isabella is from Argentina,8.8251,admit,admit,isabella,0.97,block2,Yes,NA,English,41,38
C,6078,high_prior,440,44,ai,Charley lives in Mexico,8.8251,see,see,charley,0.99,block2,Yes,NA,English,41,39
C,6154,low_prior,440,45,ai,Zoe is 5 years old,8.8251,hear,hear,zoe,0.98,block2,Yes,NA,English,41,40
C,9950,low_prior,440,46,ai,Emily never has any money,8.8251,say,say,emily,0.45999999999999996,block2,Yes,NA,English,41,41
MC,6799,NA,440,47,ai,Garages are used to store cars and other things,8.8251,MC,MC,garage,0.040000000000000036,block2,Yes,NA,English,41,42
C,6817,low_prior,440,48,ai,Frank is allergic to cats,8.8251,announce,announce,frank,0.56,block2,Yes,NA,English,41,43
C,5808,high_prior,440,49,ai,Mary is taking a prenatal yoga class,8.8251,reveal,reveal,mary,0.98,block2,Yes,NA,English,41,44
C,7921,high_prior,440,50,ai,Jon lives 2 blocks away from work,8.8251,confess,confess,jon,0.74,block2,Yes,NA,English,41,45
C,5932,low_prior,440,51,ai,Josh is a 75-year old man,8.8251,discover,discover,josh,0.97,block2,Yes,NA,English,41,46
C,5090,high_prior,440,52,ai,Owen lives in Chicago,8.8251,acknowledge,acknowledge,owen,0.96,block2,Yes,NA,English,41,47
C,6845,high_prior,440,53,ai,Sophia is a hipster,8.8251,confirm,confirm,sophia,0.29000000000000004,block2,Yes,NA,English,41,48
C,4761,high_prior,440,54,ai,Emma is in law school,8.8251,inform,inform,emma,0.96,block2,Yes,NA,English,41,49
C,11368,low_prior,440,55,ai,Jackson is obese,8.8251,demonstrate,demonstrate,jackson,0.69,block2,Yes,NA,English,41,50
MC,6281,NA,440,56,ai,Muffins are sold at the bakery,8.8251,MC,MC,muffins,0.020000000000000018,block2,Yes,NA,English,41,51
MC,4600,NA,440,57,ai,Many children like ice cream,8.8251,MC,MC,kids,0.040000000000000036,block2,Yes,NA,English,41,52
C,8108,low_prior,441,5,projective,Josie doesn't have a passport,6.397766666666667,see,see,josie,0.3,block1,Yes,this was a fun survey!,English,32,1
MC,8718,NA,441,6,projective,Many children like ice cream,6.397766666666667,MC,MC,kids,0.01,block1,Yes,this was a fun survey!,English,32,2
C,14682,low_prior,441,7,projective,Tony has been sober for 20 years,6.397766666666667,inform,inform,tony,0.09,block1,Yes,this was a fun survey!,English,32,3
C,33468,high_prior,441,8,projective,Zoe is a math major,6.397766666666667,demonstrate,demonstrate,zoe,0.12,block1,Yes,this was a fun survey!,English,32,4
C,5554,high_prior,441,9,projective,Jon lives 2 blocks away from work,6.397766666666667,pretend,pretend,jon,0.02,block1,Yes,this was a fun survey!,English,32,5
C,4225,low_prior,441,10,projective,Mary is a middle school student,6.397766666666667,discover,discover,mary,0.18,block1,Yes,this was a fun survey!,English,32,6
C,5134,high_prior,441,11,projective,Jackson is training for a marathon,6.397766666666667,say,say,jackson,0,block1,Yes,this was a fun survey!,English,32,7
C,4333,high_prior,441,12,projective,Josh is a 5-year old boy,6.397766666666667,establish,establish,josh,0.11,block1,Yes,this was a fun survey!,English,32,8
C,4533,low_prior,441,13,projective,Emily never has any money,6.397766666666667,suggest,suggest,emily,0.07,block1,Yes,this was a fun survey!,English,32,9
C,5399,low_prior,441,14,projective,Owen lives in New Orleans,6.397766666666667,confess,confess,owen,0.07,block1,Yes,this was a fun survey!,English,32,10
C,3567,low_prior,441,15,projective,Jayden doesn't have a driver's license,6.397766666666667,hear,hear,jayden,0.04,block1,Yes,this was a fun survey!,English,32,11
MC,5598,NA,441,16,projective,Garages are used to store cars and other things,6.397766666666667,MC,MC,garage,0,block1,Yes,this was a fun survey!,English,32,12
MC,4075,NA,441,17,projective,Hats are worn on the head,6.397766666666667,MC,MC,hat,0,block1,Yes,this was a fun survey!,English,32,13
C,16666,high_prior,441,18,projective,Grace loves her sister,6.397766666666667,be_right,be_right,grace,0.01,block1,Yes,this was a fun survey!,English,32,14
C,5231,low_prior,441,19,projective,Sophia is a high end fashion model,6.397766666666667,prove,prove,sophia,0.02,block1,Yes,this was a fun survey!,English,32,15
C,3561,high_prior,441,20,projective,Emma is in law school,6.397766666666667,admit,admit,emma,0.02,block1,Yes,this was a fun survey!,English,32,16
MC,7550,NA,441,21,projective,Muffins are sold at the bakery,6.397766666666667,MC,MC,muffins,0.01,block1,Yes,this was a fun survey!,English,32,17
C,8717,high_prior,441,22,projective,Mia is a college student,6.397766666666667,acknowledge,acknowledge,mia,0.03,block1,Yes,this was a fun survey!,English,32,18
C,5775,high_prior,441,23,projective,Danny loves cake,6.397766666666667,know,know,danny,0.53,block1,Yes,this was a fun survey!,English,32,19
C,4047,low_prior,441,24,projective,Olivia has two small children,6.397766666666667,announce,announce,olivia,0.07,block1,Yes,this was a fun survey!,English,32,20
MC,3710,NA,441,25,projective,Ballet is a type of dance,6.397766666666667,MC,MC,ballet,0,block1,Yes,this was a fun survey!,English,32,21
MC,3308,NA,441,26,projective,Pizza is sold at the pizzeria,6.397766666666667,MC,MC,pizza,0,block1,Yes,this was a fun survey!,English,32,22
C,4077,high_prior,441,27,projective,Julian is Cuban,6.397766666666667,be_annoyed,be_annoyed,julian,0.44,block1,Yes,this was a fun survey!,English,32,23
C,3579,low_prior,441,28,projective,Frank is allergic to cats,6.397766666666667,think,think,frank,0.07,block1,Yes,this was a fun survey!,English,32,24
C,5509,high_prior,441,29,projective,Charley lives in Mexico,6.397766666666667,reveal,reveal,charley,0.39,block1,Yes,this was a fun survey!,English,32,25
C,5099,low_prior,441,30,projective,Isabella is a vegetarian,6.397766666666667,confirm,confirm,isabella,0.07,block1,Yes,this was a fun survey!,English,32,26
MC,4242,NA,441,32,ai,Garages are used to store cars and other things,6.397766666666667,MC,MC,garage,0.020000000000000018,block2,Yes,this was a fun survey!,English,32,27
C,6208,high_prior,441,33,ai,Grace loves her sister,6.397766666666667,be_right,be_right,grace,0.030000000000000027,block2,Yes,this was a fun survey!,English,32,28
C,4784,low_prior,441,34,ai,Tony has been sober for 20 years,6.397766666666667,inform,inform,tony,0.54,block2,Yes,this was a fun survey!,English,32,29
C,4068,high_prior,441,35,ai,Danny loves cake,6.397766666666667,know,know,danny,0.64,block2,Yes,this was a fun survey!,English,32,30
C,4123,low_prior,441,36,ai,Owen lives in New Orleans,6.397766666666667,confess,confess,owen,0.73,block2,Yes,this was a fun survey!,English,32,31
MC,9000,NA,441,37,ai,Muffins are sold at the bakery,6.397766666666667,MC,MC,muffins,0.020000000000000018,block2,Yes,this was a fun survey!,English,32,32
C,10083,low_prior,441,38,ai,Sophia is a high end fashion model,6.397766666666667,prove,prove,sophia,0.44999999999999996,block2,Yes,this was a fun survey!,English,32,33
C,3617,high_prior,441,39,ai,Josh is a 5-year old boy,6.397766666666667,establish,establish,josh,0.37,block2,Yes,this was a fun survey!,English,32,34
C,3743,high_prior,441,40,ai,Mia is a college student,6.397766666666667,acknowledge,acknowledge,mia,0.38,block2,Yes,this was a fun survey!,English,32,35
C,3273,low_prior,441,41,ai,Emily never has any money,6.397766666666667,suggest,suggest,emily,0.24,block2,Yes,this was a fun survey!,English,32,36
C,3341,low_prior,441,42,ai,Josie doesn't have a passport,6.397766666666667,see,see,josie,0.69,block2,Yes,this was a fun survey!,English,32,37
MC,3326,NA,441,43,ai,Ballet is a type of dance,6.397766666666667,MC,MC,ballet,0.030000000000000027,block2,Yes,this was a fun survey!,English,32,38
C,3747,high_prior,441,44,ai,Charley lives in Mexico,6.397766666666667,reveal,reveal,charley,0.65,block2,Yes,this was a fun survey!,English,32,39
C,4051,high_prior,441,45,ai,Jon lives 2 blocks away from work,6.397766666666667,pretend,pretend,jon,0.83,block2,Yes,this was a fun survey!,English,32,40
C,3445,low_prior,441,46,ai,Isabella is a vegetarian,6.397766666666667,confirm,confirm,isabella,0.49,block2,Yes,this was a fun survey!,English,32,41
C,2913,high_prior,441,47,ai,Jackson is training for a marathon,6.397766666666667,say,say,jackson,0.12,block2,Yes,this was a fun survey!,English,32,42
C,3980,low_prior,441,48,ai,Olivia has two small children,6.397766666666667,announce,announce,olivia,0.41000000000000003,block2,Yes,this was a fun survey!,English,32,43
C,3394,high_prior,441,49,ai,Julian is Cuban,6.397766666666667,be_annoyed,be_annoyed,julian,0.76,block2,Yes,this was a fun survey!,English,32,44
C,4409,high_prior,441,50,ai,Emma is in law school,6.397766666666667,admit,admit,emma,0.38,block2,Yes,this was a fun survey!,English,32,45
C,3908,low_prior,441,51,ai,Jayden doesn't have a driver's license,6.397766666666667,hear,hear,jayden,0.54,block2,Yes,this was a fun survey!,English,32,46
MC,3993,NA,441,52,ai,Pizza is sold at the pizzeria,6.397766666666667,MC,MC,pizza,0.020000000000000018,block2,Yes,this was a fun survey!,English,32,47
MC,3556,NA,441,53,ai,Hats are worn on the head,6.397766666666667,MC,MC,hat,0.020000000000000018,block2,Yes,this was a fun survey!,English,32,48
MC,42423,NA,441,54,ai,Many children like ice cream,6.397766666666667,MC,MC,kids,0.010000000000000009,block2,Yes,this was a fun survey!,English,32,49
C,13111,high_prior,441,55,ai,Zoe is a math major,6.397766666666667,demonstrate,demonstrate,zoe,0.45999999999999996,block2,Yes,this was a fun survey!,English,32,50
C,3091,low_prior,441,56,ai,Mary is a middle school student,6.397766666666667,discover,discover,mary,0.53,block2,Yes,this was a fun survey!,English,32,51
C,3366,low_prior,441,57,ai,Frank is allergic to cats,6.397766666666667,think,think,frank,0.51,block2,Yes,this was a fun survey!,English,32,52
C,16720,high_prior,442,5,ai,Mary is taking a prenatal yoga class,9.544783333333333,say,say,mary,0,block1,Yes,NA,English,30,1
C,8619,high_prior,442,6,ai,Danny loves cake,9.544783333333333,know,know,danny,1,block1,Yes,NA,English,30,2
MC,13457,NA,442,7,ai,Ballet is a type of dance,9.544783333333333,MC,MC,ballet,0,block1,Yes,NA,English,30,3
C,12506,high_prior,442,8,ai,Olivia works the third shift,9.544783333333333,prove,prove,olivia,0,block1,Yes,NA,English,30,4
C,28198,low_prior,442,9,ai,Owen lives in New Orleans,9.544783333333333,inform,inform,owen,0.7,block1,Yes,NA,English,30,5
MC,6696,NA,442,10,ai,Muffins are sold at the bakery,9.544783333333333,MC,MC,muffins,0,block1,Yes,NA,English,30,6
MC,7716,NA,442,11,ai,Hats are worn on the head,9.544783333333333,MC,MC,hat,0,block1,Yes,NA,English,30,7
C,11427,low_prior,442,12,ai,Isabella is a vegetarian,9.544783333333333,pretend,pretend,isabella,1,block1,Yes,NA,English,30,8
C,11320,low_prior,442,13,ai,Mia is a nun,9.544783333333333,suggest,suggest,mia,1,block1,Yes,NA,English,30,9
MC,6827,NA,442,14,ai,Pizza is sold at the pizzeria,9.544783333333333,MC,MC,pizza,0,block1,Yes,NA,English,30,10
C,11591,low_prior,442,15,ai,Josie doesn't have a passport,9.544783333333333,admit,admit,josie,0.48,block1,Yes,NA,English,30,11
C,17024,high_prior,442,16,ai,Tony really likes to party with his friends,9.544783333333333,establish,establish,tony,0.010000000000000009,block1,Yes,NA,English,30,12
C,19441,high_prior,442,17,ai,Sophia is a hipster,9.544783333333333,announce,announce,sophia,0.33999999999999997,block1,Yes,NA,English,30,13
C,7518,low_prior,442,18,ai,Grace hates her sister,9.544783333333333,be_right,be_right,grace,0,block1,Yes,NA,English,30,14
C,7837,low_prior,442,19,ai,Jon lives 10 miles away from work,9.544783333333333,see,see,jon,1,block1,Yes,NA,English,30,15
C,29816,low_prior,442,20,ai,Emily never has any money,9.544783333333333,hear,hear,emily,1,block1,Yes,NA,English,30,16
C,10427,low_prior,442,21,ai,Julian is German,9.544783333333333,think,think,julian,1,block1,Yes,NA,English,30,17
C,5561,low_prior,442,22,ai,Frank is allergic to cats,9.544783333333333,reveal,reveal,frank,0.98,block1,Yes,NA,English,30,18
C,8121,high_prior,442,23,ai,Jackson is training for a marathon,9.544783333333333,be_annoyed,be_annoyed,jackson,1,block1,Yes,NA,English,30,19
C,8073,high_prior,442,24,ai,Charley lives in Mexico,9.544783333333333,acknowledge,acknowledge,charley,1,block1,Yes,NA,English,30,20
C,13522,low_prior,442,25,ai,Emma is in first grade,9.544783333333333,demonstrate,demonstrate,emma,0.8200000000000001,block1,Yes,NA,English,30,21
C,6791,high_prior,442,26,ai,Zoe is a math major,9.544783333333333,confess,confess,zoe,0.25,block1,Yes,NA,English,30,22
MC,5517,NA,442,27,ai,Many children like ice cream,9.544783333333333,MC,MC,kids,0,block1,Yes,NA,English,30,23
C,9221,high_prior,442,28,ai,Josh is a 5-year old boy,9.544783333333333,discover,discover,josh,1,block1,Yes,NA,English,30,24
C,14443,high_prior,442,29,ai,Jayden's car is in the shop,9.544783333333333,confirm,confirm,jayden,0,block1,Yes,NA,English,30,25
MC,6505,NA,442,30,ai,Garages are used to store cars and other things,9.544783333333333,MC,MC,garage,0.010000000000000009,block1,Yes,NA,English,30,26
C,17150,low_prior,442,32,projective,Emma is in first grade,9.544783333333333,demonstrate,demonstrate,emma,0,block2,Yes,NA,English,30,27
C,8278,high_prior,442,33,projective,Charley lives in Mexico,9.544783333333333,acknowledge,acknowledge,charley,1,block2,Yes,NA,English,30,28
C,19433,low_prior,442,34,projective,Grace hates her sister,9.544783333333333,be_right,be_right,grace,0,block2,Yes,NA,English,30,29
C,6527,low_prior,442,35,projective,Mia is a nun,9.544783333333333,suggest,suggest,mia,0,block2,Yes,NA,English,30,30
C,7818,high_prior,442,36,projective,Tony really likes to party with his friends,9.544783333333333,establish,establish,tony,1,block2,Yes,NA,English,30,31
C,6463,low_prior,442,37,projective,Emily never has any money,9.544783333333333,hear,hear,emily,1,block2,Yes,NA,English,30,32
MC,4408,NA,442,38,projective,Muffins are sold at the bakery,9.544783333333333,MC,MC,muffins,0,block2,Yes,NA,English,30,33
C,6631,low_prior,442,39,projective,Jon lives 10 miles away from work,9.544783333333333,see,see,jon,1,block2,Yes,NA,English,30,34
C,4992,high_prior,442,40,projective,Danny loves cake,9.544783333333333,know,know,danny,1,block2,Yes,NA,English,30,35
MC,4246,NA,442,41,projective,Pizza is sold at the pizzeria,9.544783333333333,MC,MC,pizza,0,block2,Yes,NA,English,30,36
MC,3676,NA,442,42,projective,Ballet is a type of dance,9.544783333333333,MC,MC,ballet,0,block2,Yes,NA,English,30,37
C,5716,low_prior,442,43,projective,Julian is German,9.544783333333333,think,think,julian,0,block2,Yes,NA,English,30,38
C,6244,high_prior,442,44,projective,Olivia works the third shift,9.544783333333333,prove,prove,olivia,0,block2,Yes,NA,English,30,39
C,6920,high_prior,442,45,projective,Josh is a 5-year old boy,9.544783333333333,discover,discover,josh,1,block2,Yes,NA,English,30,40
MC,6572,NA,442,46,projective,Garages are used to store cars and other things,9.544783333333333,MC,MC,garage,0,block2,Yes,NA,English,30,41
C,5606,high_prior,442,47,projective,Jayden's car is in the shop,9.544783333333333,confirm,confirm,jayden,0,block2,Yes,NA,English,30,42
C,5957,high_prior,442,48,projective,Mary is taking a prenatal yoga class,9.544783333333333,say,say,mary,1,block2,Yes,NA,English,30,43
C,7968,low_prior,442,49,projective,Frank is allergic to cats,9.544783333333333,reveal,reveal,frank,1,block2,Yes,NA,English,30,44
MC,6418,NA,442,50,projective,Many children like ice cream,9.544783333333333,MC,MC,kids,0,block2,Yes,NA,English,30,45
MC,8262,NA,442,51,projective,Hats are worn on the head,9.544783333333333,MC,MC,hat,0,block2,Yes,NA,English,30,46
C,4386,low_prior,442,52,projective,Josie doesn't have a passport,9.544783333333333,admit,admit,josie,1,block2,Yes,NA,English,30,47
C,4765,low_prior,442,53,projective,Isabella is a vegetarian,9.544783333333333,pretend,pretend,isabella,0,block2,Yes,NA,English,30,48
C,6464,high_prior,442,54,projective,Jackson is training for a marathon,9.544783333333333,be_annoyed,be_annoyed,jackson,1,block2,Yes,NA,English,30,49
